val_patch,neighbor_patch,dx,dy,iou,neighbor_final_split
patch_x30912_y24640,patch_x31360_y24192,448,448,0.1429,embargo
patch_x3136_y10304,patch_x2688_y10304,448,0,0.3333,embargo
patch_x3136_y10304,patch_x2688_y10752,448,448,0.1429,embargo
patch_x3136_y10304,patch_x2688_y9856,448,448,0.1429,embargo
patch_x3136_y10752,patch_x2688_y10304,448,448,0.1429,embargo
patch_x3136_y10752,patch_x2688_y10752,448,0,0.3333,embargo
patch_x3136_y10752,patch_x2688_y11200,448,448,0.1429,embargo
patch_x3136_y10752,patch_x3136_y11200,0,448,0.3333,embargo
patch_x3136_y10752,patch_x3584_y11200,448,448,0.1429,embargo
patch_x3136_y9856,patch_x2688_y10304,448,448,0.1429,embargo
patch_x3136_y9856,patch_x2688_y9856,448,0,0.3333,embargo
patch_x3584_y10752,patch_x3136_y11200,448,448,0.1429,embargo
patch_x3584_y10752,patch_x3584_y11200,0,448,0.3333,embargo
patch_x3584_y10752,patch_x4032_y11200,448,448,0.1429,embargo
patch_x4032_y10752,patch_x3584_y11200,448,448,0.1429,embargo
patch_x4032_y10752,patch_x4032_y11200,0,448,0.3333,embargo
patch_x4032_y10752,patch_x4480_y11200,448,448,0.1429,embargo
patch_x4480_y10304,patch_x4928_y10304,448,0,0.3333,embargo
patch_x4480_y10304,patch_x4928_y10752,448,448,0.1429,embargo
patch_x4480_y10304,patch_x4928_y9856,448,448,0.1429,embargo
patch_x4480_y10752,patch_x4032_y11200,448,448,0.1429,embargo
patch_x4480_y10752,patch_x4480_y11200,0,448,0.3333,embargo
patch_x4480_y10752,patch_x4928_y10304,448,448,0.1429,embargo
patch_x4480_y10752,patch_x4928_y10752,448,0,0.3333,embargo
patch_x4480_y10752,patch_x4928_y11200,448,448,0.1429,embargo
patch_x4480_y9408,patch_x4928_y9408,448,0,0.3333,embargo
patch_x4480_y9408,patch_x4928_y9856,448,448,0.1429,embargo
patch_x4480_y9856,patch_x4928_y10304,448,448,0.1429,embargo
patch_x4480_y9856,patch_x4928_y9408,448,448,0.1429,embargo
patch_x4480_y9856,patch_x4928_y9856,448,0,0.3333,embargo
patch_x4928_y18816,patch_x4480_y18368,448,448,0.1429,embargo
patch_x4928_y18816,patch_x4480_y18816,448,0,0.3333,embargo
patch_x4928_y18816,patch_x4480_y19264,448,448,0.1429,embargo
patch_x4928_y18816,patch_x4928_y18368,0,448,0.3333,embargo
patch_x4928_y18816,patch_x5376_y18368,448,448,0.1429,embargo
patch_x4928_y19264,patch_x4480_y18816,448,448,0.1429,embargo
patch_x4928_y19264,patch_x4480_y19264,448,0,0.3333,embargo
patch_x5376_y18816,patch_x4928_y18368,448,448,0.1429,embargo
patch_x5376_y18816,patch_x5376_y18368,0,448,0.3333,embargo
patch_x5376_y18816,patch_x5824_y18368,448,448,0.1429,embargo
patch_x5824_y18816,patch_x5376_y18368,448,448,0.1429,embargo
patch_x5824_y18816,patch_x5824_y18368,0,448,0.3333,embargo
patch_x5824_y18816,patch_x6272_y18816,448,0,0.3333,embargo
patch_x5824_y18816,patch_x6272_y19264,448,448,0.1429,embargo
patch_x5824_y19264,patch_x6272_y18816,448,448,0.1429,embargo
patch_x5824_y19264,patch_x6272_y19264,448,0,0.3333,embargo
patch_x5824_y19264,patch_x6272_y19712,448,448,0.1429,embargo
patch_x6272_y17472,patch_x5824_y17024,448,448,0.1429,embargo
patch_x6272_y17472,patch_x5824_y17472,448,0,0.3333,embargo
patch_x6272_y17472,patch_x5824_y17920,448,448,0.1429,embargo
patch_x6272_y17472,patch_x6272_y17024,0,448,0.3333,embargo
patch_x6272_y17472,patch_x6720_y17024,448,448,0.1429,embargo
patch_x6272_y17920,patch_x5824_y17472,448,448,0.1429,embargo
patch_x6272_y17920,patch_x5824_y17920,448,0,0.3333,embargo
patch_x6272_y17920,patch_x5824_y18368,448,448,0.1429,embargo
patch_x6272_y18368,patch_x5824_y17920,448,448,0.1429,embargo
patch_x6272_y18368,patch_x5824_y18368,448,0,0.3333,embargo
patch_x6272_y18368,patch_x6272_y18816,0,448,0.3333,embargo
patch_x6272_y18368,patch_x6720_y18816,448,448,0.1429,embargo
patch_x6720_y17472,patch_x6272_y17024,448,448,0.1429,embargo
patch_x6720_y17472,patch_x6720_y17024,0,448,0.3333,embargo
patch_x6720_y17472,patch_x7168_y17024,448,448,0.1429,embargo
patch_x6720_y18368,patch_x6272_y18816,448,448,0.1429,embargo
patch_x6720_y18368,patch_x6720_y18816,0,448,0.3333,embargo
patch_x6720_y18368,patch_x7168_y18816,448,448,0.1429,embargo
patch_x7168_y17472,patch_x6720_y17024,448,448,0.1429,embargo
patch_x7168_y17472,patch_x7168_y17024,0,448,0.3333,embargo
patch_x7168_y17472,patch_x7616_y17024,448,448,0.1429,embargo
patch_x7168_y18368,patch_x6720_y18816,448,448,0.1429,embargo
patch_x7168_y18368,patch_x7168_y18816,0,448,0.3333,embargo
patch_x7168_y18368,patch_x7616_y18816,448,448,0.1429,embargo
patch_x7616_y17472,patch_x7168_y17024,448,448,0.1429,embargo
patch_x7616_y17472,patch_x7616_y17024,0,448,0.3333,embargo
patch_x7616_y17472,patch_x8064_y17024,448,448,0.1429,embargo
patch_x7616_y17472,patch_x8064_y17472,448,0,0.3333,embargo
patch_x7616_y17472,patch_x8064_y17920,448,448,0.1429,embargo
patch_x7616_y17920,patch_x8064_y17472,448,448,0.1429,embargo
patch_x7616_y17920,patch_x8064_y17920,448,0,0.3333,embargo
patch_x7616_y17920,patch_x8064_y18368,448,448,0.1429,embargo
patch_x7616_y18368,patch_x7168_y18816,448,448,0.1429,embargo
patch_x7616_y18368,patch_x7616_y18816,0,448,0.3333,embargo
patch_x7616_y18368,patch_x8064_y17920,448,448,0.1429,embargo
patch_x7616_y18368,patch_x8064_y18368,448,0,0.3333,embargo
patch_x7616_y18368,patch_x8064_y18816,448,448,0.1429,embargo
patch_x8064_y23744,patch_x7616_y23296,448,448,0.1429,embargo
patch_x8064_y23744,patch_x7616_y23744,448,0,0.3333,embargo
patch_x8064_y23744,patch_x7616_y24192,448,448,0.1429,embargo
patch_x8064_y23744,patch_x8064_y23296,0,448,0.3333,embargo
patch_x8064_y23744,patch_x8512_y23296,448,448,0.1429,embargo
patch_x8064_y24192,patch_x7616_y23744,448,448,0.1429,embargo
patch_x8064_y24192,patch_x7616_y24192,448,0,0.3333,embargo
patch_x8064_y24192,patch_x7616_y24640,448,448,0.1429,embargo
patch_x8064_y24640,patch_x7616_y24192,448,448,0.1429,embargo
patch_x8064_y24640,patch_x7616_y24640,448,0,0.3333,embargo
patch_x8064_y24640,patch_x7616_y25088,448,448,0.1429,embargo
patch_x8064_y24640,patch_x8064_y25088,0,448,0.3333,embargo
patch_x8064_y24640,patch_x8512_y25088,448,448,0.1429,embargo
patch_x8512_y23744,patch_x8064_y23296,448,448,0.1429,embargo
patch_x8512_y23744,patch_x8512_y23296,0,448,0.3333,embargo
patch_x8512_y23744,patch_x8960_y23296,448,448,0.1429,embargo
patch_x8512_y24640,patch_x8064_y25088,448,448,0.1429,embargo
patch_x8512_y24640,patch_x8512_y25088,0,448,0.3333,embargo
patch_x8512_y24640,patch_x8960_y25088,448,448,0.1429,embargo
patch_x8512_y26880,patch_x8960_y26432,448,448,0.1429,embargo
patch_x8512_y27776,patch_x8512_y28224,0,448,0.3333,embargo
patch_x8512_y27776,patch_x8960_y28224,448,448,0.1429,embargo
patch_x8960_y23744,patch_x8512_y23296,448,448,0.1429,embargo
patch_x8960_y23744,patch_x8960_y23296,0,448,0.3333,embargo
patch_x8960_y23744,patch_x9408_y23296,448,448,0.1429,embargo
patch_x8960_y23744,patch_x9408_y23744,448,0,0.3333,embargo
patch_x8960_y23744,patch_x9408_y24192,448,448,0.1429,embargo
patch_x8960_y24192,patch_x9408_y23744,448,448,0.1429,embargo
patch_x8960_y24192,patch_x9408_y24192,448,0,0.3333,embargo
patch_x8960_y24192,patch_x9408_y24640,448,448,0.1429,embargo
patch_x8960_y24640,patch_x8512_y25088,448,448,0.1429,embargo
patch_x8960_y24640,patch_x8960_y25088,0,448,0.3333,embargo
patch_x8960_y24640,patch_x9408_y24192,448,448,0.1429,embargo
patch_x8960_y24640,patch_x9408_y24640,448,0,0.3333,embargo
patch_x8960_y26880,patch_x8960_y26432,0,448,0.3333,embargo
patch_x8960_y26880,patch_x9408_y26880,448,0,0.3333,embargo
patch_x8960_y26880,patch_x9408_y27328,448,448,0.1429,embargo
patch_x8960_y27328,patch_x9408_y26880,448,448,0.1429,embargo
patch_x8960_y27328,patch_x9408_y27328,448,0,0.3333,embargo
patch_x8960_y27328,patch_x9408_y27776,448,448,0.1429,embargo
patch_x8960_y27776,patch_x8512_y28224,448,448,0.1429,embargo
patch_x8960_y27776,patch_x8960_y28224,0,448,0.3333,embargo
patch_x8960_y27776,patch_x9408_y27328,448,448,0.1429,embargo
patch_x8960_y27776,patch_x9408_y27776,448,0,0.3333,embargo
patch_x8960_y27776,patch_x9408_y28224,448,448,0.1429,embargo
patch_x9408_y25088,patch_x8960_y25088,448,0,0.3333,embargo
patch_x9408_y25088,patch_x8960_y25536,448,448,0.1429,embargo
patch_x9408_y25088,patch_x9408_y24640,0,448,0.3333,embargo
patch_x9408_y25088,patch_x9856_y24640,448,448,0.1429,embargo
patch_x9408_y25536,patch_x8960_y25088,448,448,0.1429,embargo
patch_x9408_y25536,patch_x8960_y25536,448,0,0.3333,embargo
patch_x9408_y25536,patch_x8960_y25984,448,448,0.1429,embargo
patch_x9408_y25984,patch_x8960_y25536,448,448,0.1429,embargo
patch_x9408_y25984,patch_x8960_y25984,448,0,0.3333,embargo
patch_x9408_y25984,patch_x8960_y26432,448,448,0.1429,embargo
patch_x9408_y26432,patch_x8960_y25984,448,448,0.1429,embargo
patch_x9408_y26432,patch_x8960_y26432,448,0,0.3333,embargo
patch_x9408_y26432,patch_x9408_y26880,0,448,0.3333,embargo
patch_x9408_y26432,patch_x9856_y26880,448,448,0.1429,embargo
patch_x9856_y25088,patch_x10304_y24640,448,448,0.1429,embargo
patch_x9856_y25088,patch_x9408_y24640,448,448,0.1429,embargo
patch_x9856_y25088,patch_x9856_y24640,0,448,0.3333,embargo
patch_x9856_y26432,patch_x10304_y26880,448,448,0.1429,embargo
patch_x9856_y26432,patch_x9408_y26880,448,448,0.1429,embargo
patch_x9856_y26432,patch_x9856_y26880,0,448,0.3333,embargo
patch_x10080_y26880,patch_x10080_y26544,0,336,0.3333,embargo
patch_x10080_y26880,patch_x9744_y26544,336,336,0.1429,embargo
patch_x10080_y27888,patch_x10080_y28224,0,336,0.3333,embargo
patch_x10080_y27888,patch_x10416_y28224,336,336,0.1429,embargo
patch_x10080_y27888,patch_x9744_y28224,336,336,0.1429,embargo
patch_x10416_y26880,patch_x10080_y26544,336,336,0.1429,embargo
patch_x10416_y27888,patch_x10080_y28224,336,336,0.1429,embargo
patch_x10416_y27888,patch_x10416_y28224,0,336,0.3333,embargo
patch_x10416_y27888,patch_x10752_y28224,336,336,0.1429,embargo
patch_x10752_y27888,patch_x10416_y28224,336,336,0.1429,embargo
patch_x10752_y27888,patch_x10752_y28224,0,336,0.3333,embargo
patch_x10752_y27888,patch_x11088_y28224,336,336,0.1429,embargo
patch_x15792_y23520,patch_x15456_y23184,336,336,0.1429,embargo
patch_x15792_y23520,patch_x15456_y23520,336,0,0.3333,embargo
patch_x15792_y23520,patch_x15456_y23856,336,336,0.1429,embargo
patch_x15792_y23520,patch_x15792_y23184,0,336,0.3333,embargo
patch_x15792_y23520,patch_x16128_y23184,336,336,0.1429,embargo
patch_x15792_y23856,patch_x15456_y23520,336,336,0.1429,embargo
patch_x15792_y23856,patch_x15456_y23856,336,0,0.3333,embargo
patch_x15792_y24192,patch_x15456_y23856,336,336,0.1429,embargo
patch_x16128_y23520,patch_x15792_y23184,336,336,0.1429,embargo
patch_x16128_y23520,patch_x16128_y23184,0,336,0.3333,embargo
patch_x16464_y24864,patch_x16128_y25200,336,336,0.1429,embargo
patch_x16464_y24864,patch_x16464_y25200,0,336,0.3333,embargo
patch_x16464_y24864,patch_x16800_y25200,336,336,0.1429,embargo
patch_x16800_y24864,patch_x16464_y25200,336,336,0.1429,embargo
patch_x16800_y24864,patch_x16800_y25200,0,336,0.3333,embargo
patch_x16800_y24864,patch_x17136_y25200,336,336,0.1429,embargo
patch_x17472_y28224,patch_x17136_y27888,336,336,0.1429,embargo
patch_x17472_y28224,patch_x17136_y28224,336,0,0.3333,embargo
patch_x17472_y28224,patch_x17136_y28560,336,336,0.1429,embargo
patch_x17472_y28224,patch_x17472_y27888,0,336,0.3333,embargo
patch_x17472_y28224,patch_x17808_y27888,336,336,0.1429,embargo
patch_x17472_y28560,patch_x17136_y28224,336,336,0.1429,embargo
patch_x17472_y28560,patch_x17136_y28560,336,0,0.3333,embargo
patch_x17472_y28560,patch_x17136_y28896,336,336,0.1429,embargo
patch_x17472_y28896,patch_x17136_y28560,336,336,0.1429,embargo
patch_x17472_y28896,patch_x17136_y28896,336,0,0.3333,embargo
patch_x17472_y28896,patch_x17136_y29232,336,336,0.1429,embargo
patch_x17472_y29232,patch_x17136_y28896,336,336,0.1429,embargo
patch_x17472_y29232,patch_x17136_y29232,336,0,0.3333,embargo
patch_x17472_y29232,patch_x17136_y29568,336,336,0.1429,embargo
patch_x17472_y29568,patch_x17136_y29232,336,336,0.1429,embargo
patch_x17472_y29568,patch_x17136_y29568,336,0,0.3333,embargo
patch_x17472_y29568,patch_x17136_y29904,336,336,0.1429,embargo
patch_x17472_y29568,patch_x17472_y29904,0,336,0.3333,embargo
patch_x17472_y29568,patch_x17808_y29904,336,336,0.1429,embargo
patch_x17472_y31584,patch_x17136_y31248,336,336,0.1429,embargo
patch_x17472_y31584,patch_x17136_y31584,336,0,0.3333,embargo
patch_x17472_y31584,patch_x17136_y31920,336,336,0.1429,embargo
patch_x17472_y31584,patch_x17472_y31248,0,336,0.3333,embargo
patch_x17472_y31584,patch_x17808_y31248,336,336,0.1429,embargo
patch_x17472_y31920,patch_x17136_y31584,336,336,0.1429,embargo
patch_x17472_y31920,patch_x17136_y31920,336,0,0.3333,embargo
patch_x17472_y31920,patch_x17136_y32256,336,336,0.1429,embargo
patch_x17472_y32256,patch_x17136_y31920,336,336,0.1429,embargo
patch_x17472_y32256,patch_x17136_y32256,336,0,0.3333,embargo
patch_x17472_y32256,patch_x17136_y32592,336,336,0.1429,embargo
patch_x17472_y32592,patch_x17136_y32256,336,336,0.1429,embargo
patch_x17472_y32592,patch_x17136_y32592,336,0,0.3333,embargo
patch_x17472_y32592,patch_x17472_y32928,0,336,0.3333,embargo
patch_x17472_y32592,patch_x17808_y32928,336,336,0.1429,embargo
patch_x17808_y28224,patch_x17472_y27888,336,336,0.1429,embargo
patch_x17808_y28224,patch_x17808_y27888,0,336,0.3333,embargo
patch_x17808_y28224,patch_x18144_y27888,336,336,0.1429,embargo
patch_x17808_y29568,patch_x17472_y29904,336,336,0.1429,embargo
patch_x17808_y29568,patch_x17808_y29904,0,336,0.3333,embargo
patch_x17808_y29568,patch_x18144_y29904,336,336,0.1429,embargo
patch_x17808_y31584,patch_x17472_y31248,336,336,0.1429,embargo
patch_x17808_y31584,patch_x17808_y31248,0,336,0.3333,embargo
patch_x17808_y31584,patch_x18144_y31248,336,336,0.1429,embargo
patch_x17808_y32592,patch_x17472_y32928,336,336,0.1429,embargo
patch_x17808_y32592,patch_x17808_y32928,0,336,0.3333,embargo
patch_x17808_y32592,patch_x18144_y32928,336,336,0.1429,embargo
patch_x18144_y28224,patch_x17808_y27888,336,336,0.1429,embargo
patch_x18144_y28224,patch_x18144_y27888,0,336,0.3333,embargo
patch_x18144_y28224,patch_x18480_y27888,336,336,0.1429,embargo
patch_x18144_y29568,patch_x17808_y29904,336,336,0.1429,embargo
patch_x18144_y29568,patch_x18144_y29904,0,336,0.3333,embargo
patch_x18144_y29568,patch_x18480_y29904,336,336,0.1429,embargo
patch_x18144_y31584,patch_x17808_y31248,336,336,0.1429,embargo
patch_x18144_y31584,patch_x18144_y31248,0,336,0.3333,embargo
patch_x18144_y31584,patch_x18480_y31248,336,336,0.1429,embargo
patch_x18144_y32592,patch_x17808_y32928,336,336,0.1429,embargo
patch_x18144_y32592,patch_x18144_y32928,0,336,0.3333,embargo
patch_x18144_y32592,patch_x18480_y32928,336,336,0.1429,embargo
patch_x18480_y28224,patch_x18144_y27888,336,336,0.1429,embargo
patch_x18480_y28224,patch_x18480_y27888,0,336,0.3333,embargo
patch_x18480_y28224,patch_x18816_y27888,336,336,0.1429,embargo
patch_x18480_y28224,patch_x18816_y28224,336,0,0.3333,embargo
patch_x18480_y28224,patch_x18816_y28560,336,336,0.1429,embargo
patch_x18480_y28560,patch_x18816_y28224,336,336,0.1429,embargo
patch_x18480_y28560,patch_x18816_y28560,336,0,0.3333,embargo
patch_x18480_y28560,patch_x18816_y28896,336,336,0.1429,embargo
patch_x18480_y28896,patch_x18816_y28560,336,336,0.1429,embargo
patch_x18480_y28896,patch_x18816_y28896,336,0,0.3333,embargo
patch_x18480_y28896,patch_x18816_y29232,336,336,0.1429,embargo
patch_x18480_y29232,patch_x18816_y28896,336,336,0.1429,embargo
patch_x18480_y29232,patch_x18816_y29232,336,0,0.3333,embargo
patch_x18480_y29232,patch_x18816_y29568,336,336,0.1429,embargo
patch_x18480_y29568,patch_x18144_y29904,336,336,0.1429,embargo
patch_x18480_y29568,patch_x18480_y29904,0,336,0.3333,embargo
patch_x18480_y29568,patch_x18816_y29232,336,336,0.1429,embargo
patch_x18480_y29568,patch_x18816_y29568,336,0,0.3333,embargo
patch_x18480_y29568,patch_x18816_y29904,336,336,0.1429,embargo
patch_x18480_y31584,patch_x18144_y31248,336,336,0.1429,embargo
patch_x18480_y31584,patch_x18480_y31248,0,336,0.3333,embargo
patch_x18480_y31584,patch_x18816_y31248,336,336,0.1429,embargo
patch_x18480_y31584,patch_x18816_y31584,336,0,0.3333,embargo
patch_x18480_y31584,patch_x18816_y31920,336,336,0.1429,embargo
patch_x18480_y31920,patch_x18816_y31584,336,336,0.1429,embargo
patch_x18480_y31920,patch_x18816_y31920,336,0,0.3333,embargo
patch_x18480_y31920,patch_x18816_y32256,336,336,0.1429,embargo
patch_x18480_y32256,patch_x18816_y31920,336,336,0.1429,embargo
patch_x18480_y32256,patch_x18816_y32256,336,0,0.3333,embargo
patch_x18480_y32256,patch_x18816_y32592,336,336,0.1429,embargo
patch_x18480_y32592,patch_x18144_y32928,336,336,0.1429,embargo
patch_x18480_y32592,patch_x18480_y32928,0,336,0.3333,embargo
patch_x18480_y32592,patch_x18816_y32256,336,336,0.1429,embargo
patch_x18480_y32592,patch_x18816_y32592,336,0,0.3333,embargo
patch_x18480_y32592,patch_x18816_y32928,336,336,0.1429,embargo
patch_x18816_y4704,patch_x18480_y4368,336,336,0.1429,embargo
patch_x18816_y4704,patch_x18480_y4704,336,0,0.3333,embargo
patch_x18816_y4704,patch_x18480_y5040,336,336,0.1429,embargo
patch_x18816_y4704,patch_x18816_y4368,0,336,0.3333,embargo
patch_x18816_y5040,patch_x18480_y4704,336,336,0.1429,embargo
patch_x18816_y5040,patch_x18480_y5040,336,0,0.3333,embargo
patch_x18816_y5040,patch_x18480_y5376,336,336,0.1429,embargo
patch_x18816_y5376,patch_x18480_y5040,336,336,0.1429,embargo
patch_x18816_y5376,patch_x18480_y5376,336,0,0.3333,embargo
patch_x18816_y5376,patch_x18480_y5712,336,336,0.1429,embargo
patch_x18816_y5712,patch_x18480_y5376,336,336,0.1429,embargo
patch_x18816_y5712,patch_x18480_y5712,336,0,0.3333,embargo
patch_x18816_y5712,patch_x18480_y6048,336,336,0.1429,embargo
patch_x18816_y6048,patch_x18480_y5712,336,336,0.1429,embargo
patch_x18816_y6048,patch_x18480_y6048,336,0,0.3333,embargo
patch_x18816_y6048,patch_x18480_y6384,336,336,0.1429,embargo
patch_x18816_y6048,patch_x18816_y6384,0,336,0.3333,embargo
patch_x18816_y6048,patch_x19152_y6384,336,336,0.1429,embargo
patch_x18816_y8064,patch_x18480_y7728,336,336,0.1429,embargo
patch_x18816_y8064,patch_x18480_y8064,336,0,0.3333,embargo
patch_x18816_y8064,patch_x18480_y8400,336,336,0.1429,embargo
patch_x18816_y8064,patch_x18816_y7728,0,336,0.3333,embargo
patch_x18816_y8064,patch_x19152_y7728,336,336,0.1429,embargo
patch_x18816_y8400,patch_x18480_y8064,336,336,0.1429,embargo
patch_x18816_y8400,patch_x18480_y8400,336,0,0.3333,embargo
patch_x18816_y8400,patch_x18480_y8736,336,336,0.1429,embargo
patch_x18816_y8736,patch_x18480_y8400,336,336,0.1429,embargo
patch_x18816_y8736,patch_x18480_y8736,336,0,0.3333,embargo
patch_x18816_y8736,patch_x18480_y9072,336,336,0.1429,embargo
patch_x18816_y9072,patch_x18480_y8736,336,336,0.1429,embargo
patch_x18816_y9072,patch_x18480_y9072,336,0,0.3333,embargo
patch_x19152_y4704,patch_x18816_y4368,336,336,0.1429,embargo
patch_x19152_y6048,patch_x18816_y6384,336,336,0.1429,embargo
patch_x19152_y6048,patch_x19152_y6384,0,336,0.3333,embargo
patch_x19152_y6048,patch_x19488_y6384,336,336,0.1429,embargo
patch_x19152_y8064,patch_x18816_y7728,336,336,0.1429,embargo
patch_x19152_y8064,patch_x19152_y7728,0,336,0.3333,embargo
patch_x19152_y8064,patch_x19488_y7728,336,336,0.1429,embargo
patch_x19488_y6048,patch_x19152_y6384,336,336,0.1429,embargo
patch_x19488_y6048,patch_x19488_y6384,0,336,0.3333,embargo
patch_x19488_y8064,patch_x19152_y7728,336,336,0.1429,embargo
patch_x19488_y8064,patch_x19488_y7728,0,336,0.3333,embargo
patch_x20496_y15456,patch_x20160_y15456,336,0,0.3333,embargo
patch_x20496_y15456,patch_x20160_y15792,336,336,0.1429,embargo
patch_x20496_y15456,patch_x20496_y15792,0,336,0.3333,embargo
patch_x20496_y15456,patch_x20832_y15792,336,336,0.1429,embargo
patch_x20496_y28224,patch_x20160_y27888,336,336,0.1429,embargo
patch_x20496_y28224,patch_x20160_y28224,336,0,0.3333,embargo
patch_x20496_y28224,patch_x20160_y28560,336,336,0.1429,embargo
patch_x20496_y28224,patch_x20496_y27888,0,336,0.3333,embargo
patch_x20496_y28224,patch_x20832_y27888,336,336,0.1429,embargo
patch_x20496_y28560,patch_x20160_y28224,336,336,0.1429,embargo
patch_x20496_y28560,patch_x20160_y28560,336,0,0.3333,embargo
patch_x20496_y28560,patch_x20160_y28896,336,336,0.1429,embargo
patch_x20496_y28896,patch_x20160_y28560,336,336,0.1429,embargo
patch_x20496_y28896,patch_x20160_y28896,336,0,0.3333,embargo
patch_x20496_y28896,patch_x20160_y29232,336,336,0.1429,embargo
patch_x20496_y29232,patch_x20160_y28896,336,336,0.1429,embargo
patch_x20496_y29232,patch_x20160_y29232,336,0,0.3333,embargo
patch_x20496_y29232,patch_x20160_y29568,336,336,0.1429,embargo
patch_x20496_y29568,patch_x20160_y29232,336,336,0.1429,embargo
patch_x20496_y29568,patch_x20160_y29568,336,0,0.3333,embargo
patch_x20496_y29568,patch_x20160_y29904,336,336,0.1429,embargo
patch_x20496_y29568,patch_x20496_y29904,0,336,0.3333,embargo
patch_x20496_y29568,patch_x20832_y29904,336,336,0.1429,embargo
patch_x20832_y15456,patch_x20496_y15792,336,336,0.1429,embargo
patch_x20832_y15456,patch_x20832_y15792,0,336,0.3333,embargo
patch_x20832_y15456,patch_x21168_y15792,336,336,0.1429,embargo
patch_x20832_y28224,patch_x20496_y27888,336,336,0.1429,embargo
patch_x20832_y28224,patch_x20832_y27888,0,336,0.3333,embargo
patch_x20832_y28224,patch_x21168_y27888,336,336,0.1429,embargo
patch_x20832_y29568,patch_x20496_y29904,336,336,0.1429,embargo
patch_x20832_y29568,patch_x20832_y29904,0,336,0.3333,embargo
patch_x20832_y29568,patch_x21168_y29904,336,336,0.1429,embargo
patch_x21168_y15456,patch_x20832_y15792,336,336,0.1429,embargo
patch_x21168_y15456,patch_x21168_y15792,0,336,0.3333,embargo
patch_x21168_y15456,patch_x21504_y15792,336,336,0.1429,embargo
patch_x21168_y28224,patch_x20832_y27888,336,336,0.1429,embargo
patch_x21168_y28224,patch_x21168_y27888,0,336,0.3333,embargo
patch_x21168_y28224,patch_x21504_y27888,336,336,0.1429,embargo
patch_x21168_y29568,patch_x20832_y29904,336,336,0.1429,embargo
patch_x21168_y29568,patch_x21168_y29904,0,336,0.3333,embargo
patch_x21168_y29568,patch_x21504_y29904,336,336,0.1429,embargo
patch_x21504_y15456,patch_x21168_y15792,336,336,0.1429,embargo
patch_x21504_y15456,patch_x21504_y15792,0,336,0.3333,embargo
patch_x21504_y15456,patch_x21840_y15792,336,336,0.1429,embargo
patch_x21504_y28224,patch_x21168_y27888,336,336,0.1429,embargo
patch_x21504_y28224,patch_x21504_y27888,0,336,0.3333,embargo
patch_x21504_y28224,patch_x21840_y27888,336,336,0.1429,embargo
patch_x21504_y29568,patch_x21168_y29904,336,336,0.1429,embargo
patch_x21504_y29568,patch_x21504_y29904,0,336,0.3333,embargo
patch_x21504_y29568,patch_x21840_y29904,336,336,0.1429,embargo
patch_x21840_y15456,patch_x21504_y15792,336,336,0.1429,embargo
patch_x21840_y15456,patch_x21840_y15792,0,336,0.3333,embargo
patch_x21840_y15456,patch_x22176_y15456,336,0,0.3333,embargo
patch_x21840_y15456,patch_x22176_y15792,336,336,0.1429,embargo
patch_x21840_y28224,patch_x21504_y27888,336,336,0.1429,embargo
patch_x21840_y28224,patch_x21840_y27888,0,336,0.3333,embargo
patch_x21840_y28224,patch_x22176_y27888,336,336,0.1429,embargo
patch_x21840_y28224,patch_x22176_y28224,336,0,0.3333,embargo
patch_x21840_y28224,patch_x22176_y28560,336,336,0.1429,embargo
patch_x21840_y28560,patch_x22176_y28224,336,336,0.1429,embargo
patch_x21840_y28560,patch_x22176_y28560,336,0,0.3333,embargo
patch_x21840_y28560,patch_x22176_y28896,336,336,0.1429,embargo
patch_x21840_y28896,patch_x22176_y28560,336,336,0.1429,embargo
patch_x21840_y28896,patch_x22176_y28896,336,0,0.3333,embargo
patch_x21840_y28896,patch_x22176_y29232,336,336,0.1429,embargo
patch_x21840_y29232,patch_x22176_y28896,336,336,0.1429,embargo
patch_x21840_y29232,patch_x22176_y29232,336,0,0.3333,embargo
patch_x21840_y29232,patch_x22176_y29568,336,336,0.1429,embargo
patch_x21840_y29568,patch_x21504_y29904,336,336,0.1429,embargo
patch_x21840_y29568,patch_x21840_y29904,0,336,0.3333,embargo
patch_x21840_y29568,patch_x22176_y29232,336,336,0.1429,embargo
patch_x21840_y29568,patch_x22176_y29568,336,0,0.3333,embargo
patch_x21840_y29568,patch_x22176_y29904,336,336,0.1429,embargo
patch_x23520_y8736,patch_x23184_y9072,336,336,0.1429,embargo
patch_x23520_y9072,patch_x23184_y9072,336,0,0.3333,embargo
patch_x23520_y9072,patch_x23184_y9408,336,336,0.1429,embargo
patch_x23520_y9072,patch_x23520_y9408,0,336,0.3333,embargo
patch_x23520_y9072,patch_x23856_y9408,336,336,0.1429,embargo
patch_x23856_y9072,patch_x23520_y9408,336,336,0.1429,embargo
patch_x23856_y9072,patch_x23856_y9408,0,336,0.3333,embargo
patch_x23856_y9072,patch_x24192_y9408,336,336,0.1429,embargo
patch_x24192_y8064,patch_x24528_y7728,336,336,0.1429,embargo
patch_x24192_y9072,patch_x23856_y9408,336,336,0.1429,embargo
patch_x24192_y9072,patch_x24192_y9408,0,336,0.3333,embargo
patch_x24192_y9072,patch_x24528_y9408,336,336,0.1429,embargo
patch_x24528_y8064,patch_x24528_y7728,0,336,0.3333,embargo
patch_x24528_y8064,patch_x24864_y7728,336,336,0.1429,embargo
