patient_id,patch_id,x,y,role,sampling_method,calibration_fraction,repeat,seed
XZY,patch_x17808_y8848,17808,8848,test,spatial_stratified,0.01,130,20260855
XZY,patch_x17808_y9072,17808,9072,test,spatial_stratified,0.01,130,20260855
XZY,patch_x17808_y9296,17808,9296,test,spatial_stratified,0.01,130,20260855
XZY,patch_x17808_y9520,17808,9520,test,spatial_stratified,0.01,130,20260855
XZY,patch_x17808_y9744,17808,9744,test,spatial_stratified,0.01,130,20260855
XZY,patch_x17808_y9968,17808,9968,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y10192,18032,10192,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y10416,18032,10416,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y10640,18032,10640,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y10864,18032,10864,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y11088,18032,11088,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y11312,18032,11312,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y11536,18032,11536,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y4144,18032,4144,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y4368,18032,4368,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y4592,18032,4592,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y4816,18032,4816,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y5040,18032,5040,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y5264,18032,5264,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y5488,18032,5488,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y5712,18032,5712,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y5936,18032,5936,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y6160,18032,6160,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y6384,18032,6384,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y6608,18032,6608,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y6832,18032,6832,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y7056,18032,7056,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y7280,18032,7280,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y7504,18032,7504,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y7728,18032,7728,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y7952,18032,7952,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y8176,18032,8176,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y8400,18032,8400,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y8624,18032,8624,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y8848,18032,8848,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y9072,18032,9072,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y9296,18032,9296,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y9520,18032,9520,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y9744,18032,9744,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18032_y9968,18032,9968,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y10192,18256,10192,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y10416,18256,10416,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y10640,18256,10640,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y10864,18256,10864,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y11088,18256,11088,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y11312,18256,11312,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y11984,18256,11984,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y12208,18256,12208,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y4368,18256,4368,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y4592,18256,4592,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y4816,18256,4816,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y5040,18256,5040,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y5264,18256,5264,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y5488,18256,5488,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y5712,18256,5712,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y5936,18256,5936,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y6160,18256,6160,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y6384,18256,6384,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y6608,18256,6608,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y6832,18256,6832,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y7056,18256,7056,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y7280,18256,7280,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y7504,18256,7504,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y7728,18256,7728,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y7952,18256,7952,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y8176,18256,8176,calibration,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y8400,18256,8400,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y8624,18256,8624,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y8848,18256,8848,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y9072,18256,9072,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y9296,18256,9296,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y9520,18256,9520,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y9744,18256,9744,calibration,spatial_stratified,0.01,130,20260855
XZY,patch_x18256_y9968,18256,9968,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y10192,18480,10192,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y10416,18480,10416,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y10640,18480,10640,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y10864,18480,10864,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y11088,18480,11088,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y11312,18480,11312,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y11536,18480,11536,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y11760,18480,11760,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y11984,18480,11984,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y4592,18480,4592,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y4816,18480,4816,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y5040,18480,5040,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y5264,18480,5264,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y5488,18480,5488,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y5712,18480,5712,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y5936,18480,5936,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y6160,18480,6160,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y6384,18480,6384,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y6608,18480,6608,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y6832,18480,6832,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y7056,18480,7056,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y7280,18480,7280,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y7504,18480,7504,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y7728,18480,7728,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y7952,18480,7952,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y8176,18480,8176,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y8624,18480,8624,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y8848,18480,8848,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y9072,18480,9072,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y9296,18480,9296,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y9520,18480,9520,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y9744,18480,9744,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18480_y9968,18480,9968,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y10192,18704,10192,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y10416,18704,10416,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y10640,18704,10640,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y10864,18704,10864,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y11088,18704,11088,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y11536,18704,11536,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y11760,18704,11760,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y11984,18704,11984,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y4592,18704,4592,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y4816,18704,4816,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y5040,18704,5040,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y5264,18704,5264,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y5488,18704,5488,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y5712,18704,5712,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y5936,18704,5936,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y6160,18704,6160,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y6384,18704,6384,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y6608,18704,6608,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y6832,18704,6832,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y7056,18704,7056,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y7280,18704,7280,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y7504,18704,7504,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y7728,18704,7728,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y7952,18704,7952,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y8176,18704,8176,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y8848,18704,8848,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y9072,18704,9072,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y9296,18704,9296,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y9520,18704,9520,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y9744,18704,9744,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18704_y9968,18704,9968,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y10192,18928,10192,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y10416,18928,10416,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y10640,18928,10640,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y10864,18928,10864,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y11088,18928,11088,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y11760,18928,11760,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y4816,18928,4816,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y5040,18928,5040,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y5264,18928,5264,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y5488,18928,5488,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y5712,18928,5712,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y5936,18928,5936,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y6160,18928,6160,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y6384,18928,6384,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y6608,18928,6608,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y6832,18928,6832,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y7056,18928,7056,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y7280,18928,7280,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y7504,18928,7504,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y7728,18928,7728,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y7952,18928,7952,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y8176,18928,8176,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y8400,18928,8400,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y9072,18928,9072,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y9520,18928,9520,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y9744,18928,9744,test,spatial_stratified,0.01,130,20260855
XZY,patch_x18928_y9968,18928,9968,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y10192,19152,10192,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y10416,19152,10416,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y10640,19152,10640,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y10864,19152,10864,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y11088,19152,11088,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y5040,19152,5040,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y5264,19152,5264,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y5488,19152,5488,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y5712,19152,5712,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y5936,19152,5936,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y6160,19152,6160,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y6384,19152,6384,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y6608,19152,6608,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y6832,19152,6832,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y7056,19152,7056,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y7280,19152,7280,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y7504,19152,7504,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y7728,19152,7728,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y7952,19152,7952,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y8176,19152,8176,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y8624,19152,8624,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y8848,19152,8848,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y9072,19152,9072,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y9296,19152,9296,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y9520,19152,9520,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19152_y9968,19152,9968,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19376_y10192,19376,10192,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19376_y10416,19376,10416,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19376_y10640,19376,10640,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19376_y10864,19376,10864,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19376_y5264,19376,5264,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19376_y5488,19376,5488,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19376_y5712,19376,5712,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19376_y5936,19376,5936,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19376_y6160,19376,6160,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19376_y6384,19376,6384,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19376_y6608,19376,6608,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19376_y6832,19376,6832,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19376_y7056,19376,7056,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19376_y7280,19376,7280,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19376_y7504,19376,7504,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19376_y7728,19376,7728,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19376_y7952,19376,7952,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19376_y8176,19376,8176,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19376_y8624,19376,8624,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19376_y8848,19376,8848,calibration,spatial_stratified,0.01,130,20260855
XZY,patch_x19376_y9072,19376,9072,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19376_y9296,19376,9296,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19376_y9520,19376,9520,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19376_y9744,19376,9744,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19376_y9968,19376,9968,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19600_y10416,19600,10416,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19600_y10640,19600,10640,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19600_y10864,19600,10864,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19600_y5712,19600,5712,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19600_y5936,19600,5936,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19600_y6160,19600,6160,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19600_y6384,19600,6384,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19600_y6608,19600,6608,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19600_y6832,19600,6832,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19600_y7056,19600,7056,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19600_y7280,19600,7280,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19600_y7504,19600,7504,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19600_y7728,19600,7728,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19600_y7952,19600,7952,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19600_y8176,19600,8176,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19600_y8400,19600,8400,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19600_y8624,19600,8624,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19600_y8848,19600,8848,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19600_y9072,19600,9072,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19600_y9296,19600,9296,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19600_y9520,19600,9520,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19600_y9744,19600,9744,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19824_y10192,19824,10192,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19824_y10416,19824,10416,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19824_y10640,19824,10640,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19824_y10864,19824,10864,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19824_y7056,19824,7056,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19824_y7280,19824,7280,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19824_y7504,19824,7504,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19824_y7728,19824,7728,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19824_y7952,19824,7952,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19824_y8176,19824,8176,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19824_y8400,19824,8400,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19824_y8624,19824,8624,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19824_y8848,19824,8848,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19824_y9072,19824,9072,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19824_y9296,19824,9296,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19824_y9520,19824,9520,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19824_y9744,19824,9744,test,spatial_stratified,0.01,130,20260855
XZY,patch_x19824_y9968,19824,9968,calibration,spatial_stratified,0.01,130,20260855
XZY,patch_x20048_y10192,20048,10192,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20048_y10416,20048,10416,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20048_y10640,20048,10640,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20048_y11088,20048,11088,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20048_y7504,20048,7504,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20048_y7728,20048,7728,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20048_y8848,20048,8848,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20048_y9072,20048,9072,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20048_y9296,20048,9296,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20048_y9520,20048,9520,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20048_y9744,20048,9744,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20048_y9968,20048,9968,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20272_y10192,20272,10192,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20272_y10416,20272,10416,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20272_y10640,20272,10640,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20272_y10864,20272,10864,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20272_y11088,20272,11088,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20272_y11312,20272,11312,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20272_y11536,20272,11536,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20272_y7280,20272,7280,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20272_y7504,20272,7504,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20272_y7728,20272,7728,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20272_y7952,20272,7952,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20272_y8176,20272,8176,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20272_y8400,20272,8400,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20272_y8624,20272,8624,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20272_y8848,20272,8848,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20272_y9072,20272,9072,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20272_y9296,20272,9296,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20272_y9520,20272,9520,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20272_y9744,20272,9744,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20272_y9968,20272,9968,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20496_y10192,20496,10192,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20496_y10416,20496,10416,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20496_y10640,20496,10640,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20496_y10864,20496,10864,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20496_y11088,20496,11088,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20496_y11312,20496,11312,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20496_y11536,20496,11536,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20496_y11760,20496,11760,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20496_y7280,20496,7280,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20496_y7504,20496,7504,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20496_y7728,20496,7728,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20496_y7952,20496,7952,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20496_y8176,20496,8176,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20496_y8400,20496,8400,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20496_y8624,20496,8624,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20496_y8848,20496,8848,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20496_y9072,20496,9072,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20496_y9296,20496,9296,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20496_y9520,20496,9520,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20496_y9744,20496,9744,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20496_y9968,20496,9968,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20720_y10192,20720,10192,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20720_y10640,20720,10640,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20720_y10864,20720,10864,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20720_y11088,20720,11088,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20720_y11312,20720,11312,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20720_y11536,20720,11536,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20720_y11760,20720,11760,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20720_y7280,20720,7280,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20720_y7504,20720,7504,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20720_y7728,20720,7728,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20720_y7952,20720,7952,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20720_y8176,20720,8176,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20720_y8400,20720,8400,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20720_y8624,20720,8624,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20720_y8848,20720,8848,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20720_y9072,20720,9072,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20720_y9296,20720,9296,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20720_y9520,20720,9520,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20720_y9744,20720,9744,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20720_y9968,20720,9968,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20944_y10192,20944,10192,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20944_y10416,20944,10416,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20944_y10640,20944,10640,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20944_y10864,20944,10864,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20944_y11088,20944,11088,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20944_y11312,20944,11312,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20944_y11536,20944,11536,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20944_y11760,20944,11760,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20944_y7504,20944,7504,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20944_y7728,20944,7728,test,spatial_stratified,0.01,130,20260855
XZY,patch_x20944_y7952,20944,7952,test,spatial_stratified,0.01,130,20260855
