val_patch,neighbor_patch,dx,dy,iou,neighbor_final_split
patch_x25032_y24528,patch_x25200_y24696,168,168,0.1429,embargo
patch_x25032_y5712,patch_x24864_y5544,168,168,0.1429,embargo
patch_x25032_y5712,patch_x25032_y5544,0,168,0.3333,embargo
patch_x25032_y5712,patch_x25200_y5544,168,168,0.1429,embargo
patch_x25032_y6552,patch_x24864_y6720,168,168,0.1429,embargo
patch_x25032_y6552,patch_x25032_y6720,0,168,0.3333,embargo
patch_x25032_y6552,patch_x25200_y6720,168,168,0.1429,embargo
patch_x25032_y7896,patch_x24864_y7728,168,168,0.1429,embargo
patch_x25032_y7896,patch_x25032_y7728,0,168,0.3333,embargo
patch_x25032_y7896,patch_x25200_y7728,168,168,0.1429,embargo
patch_x25032_y8904,patch_x24864_y9072,168,168,0.1429,embargo
patch_x25032_y8904,patch_x25032_y9072,0,168,0.3333,embargo
patch_x25032_y8904,patch_x25200_y9072,168,168,0.1429,embargo
patch_x25200_y21168,patch_x25032_y21336,168,168,0.1429,embargo
patch_x25200_y21168,patch_x25200_y21336,0,168,0.3333,embargo
patch_x25200_y21168,patch_x25368_y21336,168,168,0.1429,embargo
patch_x25200_y23520,patch_x25032_y23352,168,168,0.1429,embargo
patch_x25200_y23520,patch_x25200_y23352,0,168,0.3333,embargo
patch_x25200_y23520,patch_x25368_y23352,168,168,0.1429,embargo
patch_x25200_y24528,patch_x25032_y24696,168,168,0.1429,embargo
patch_x25200_y24528,patch_x25200_y24696,0,168,0.3333,embargo
patch_x25200_y24528,patch_x25368_y24696,168,168,0.1429,embargo
patch_x25200_y5712,patch_x25032_y5544,168,168,0.1429,embargo
patch_x25200_y5712,patch_x25200_y5544,0,168,0.3333,embargo
patch_x25200_y5712,patch_x25368_y5544,168,168,0.1429,embargo
patch_x25200_y6552,patch_x25032_y6720,168,168,0.1429,embargo
patch_x25200_y6552,patch_x25200_y6720,0,168,0.3333,embargo
patch_x25200_y6552,patch_x25368_y6720,168,168,0.1429,embargo
patch_x25200_y7896,patch_x25032_y7728,168,168,0.1429,embargo
patch_x25200_y7896,patch_x25200_y7728,0,168,0.3333,embargo
patch_x25200_y7896,patch_x25368_y7728,168,168,0.1429,embargo
patch_x25200_y8904,patch_x25032_y9072,168,168,0.1429,embargo
patch_x25200_y8904,patch_x25200_y9072,0,168,0.3333,embargo
patch_x25200_y8904,patch_x25368_y9072,168,168,0.1429,embargo
patch_x25368_y21168,patch_x25200_y21336,168,168,0.1429,embargo
patch_x25368_y21168,patch_x25368_y21336,0,168,0.3333,embargo
patch_x25368_y21168,patch_x25536_y21336,168,168,0.1429,embargo
patch_x25368_y23520,patch_x25200_y23352,168,168,0.1429,embargo
patch_x25368_y23520,patch_x25368_y23352,0,168,0.3333,embargo
patch_x25368_y23520,patch_x25536_y23352,168,168,0.1429,embargo
patch_x25368_y24528,patch_x25200_y24696,168,168,0.1429,embargo
patch_x25368_y24528,patch_x25368_y24696,0,168,0.3333,embargo
patch_x25368_y24528,patch_x25536_y24696,168,168,0.1429,embargo
patch_x25368_y5712,patch_x25200_y5544,168,168,0.1429,embargo
patch_x25368_y5712,patch_x25368_y5544,0,168,0.3333,embargo
patch_x25368_y5712,patch_x25536_y5544,168,168,0.1429,embargo
patch_x25368_y6552,patch_x25200_y6720,168,168,0.1429,embargo
patch_x25368_y6552,patch_x25368_y6720,0,168,0.3333,embargo
patch_x25368_y6552,patch_x25536_y6720,168,168,0.1429,embargo
patch_x25368_y7896,patch_x25200_y7728,168,168,0.1429,embargo
patch_x25368_y7896,patch_x25368_y7728,0,168,0.3333,embargo
patch_x25368_y7896,patch_x25536_y7728,168,168,0.1429,embargo
patch_x25368_y8904,patch_x25200_y9072,168,168,0.1429,embargo
patch_x25368_y8904,patch_x25368_y9072,0,168,0.3333,embargo
patch_x25368_y8904,patch_x25536_y9072,168,168,0.1429,embargo
patch_x25536_y21168,patch_x25368_y21336,168,168,0.1429,embargo
patch_x25536_y21168,patch_x25536_y21336,0,168,0.3333,embargo
patch_x25536_y21168,patch_x25704_y21336,168,168,0.1429,embargo
patch_x25536_y23520,patch_x25368_y23352,168,168,0.1429,embargo
patch_x25536_y23520,patch_x25536_y23352,0,168,0.3333,embargo
patch_x25536_y23520,patch_x25704_y23352,168,168,0.1429,embargo
patch_x25536_y24528,patch_x25368_y24696,168,168,0.1429,embargo
patch_x25536_y24528,patch_x25536_y24696,0,168,0.3333,embargo
patch_x25536_y24528,patch_x25704_y24696,168,168,0.1429,embargo
patch_x25536_y5712,patch_x25368_y5544,168,168,0.1429,embargo
patch_x25536_y5712,patch_x25536_y5544,0,168,0.3333,embargo
patch_x25536_y6552,patch_x25368_y6720,168,168,0.1429,embargo
patch_x25536_y6552,patch_x25536_y6720,0,168,0.3333,embargo
patch_x25536_y7896,patch_x25368_y7728,168,168,0.1429,embargo
patch_x25536_y7896,patch_x25536_y7728,0,168,0.3333,embargo
patch_x25536_y8904,patch_x25368_y9072,168,168,0.1429,embargo
patch_x25536_y8904,patch_x25536_y9072,0,168,0.3333,embargo
patch_x25536_y8904,patch_x25704_y9072,168,168,0.1429,embargo
patch_x25704_y20160,patch_x25872_y20160,168,0,0.3333,embargo
patch_x25704_y20160,patch_x25872_y20328,168,168,0.1429,embargo
patch_x25704_y20328,patch_x25872_y20160,168,168,0.1429,embargo
patch_x25704_y20328,patch_x25872_y20328,168,0,0.3333,embargo
patch_x25704_y20328,patch_x25872_y20496,168,168,0.1429,embargo
patch_x25704_y20496,patch_x25872_y20328,168,168,0.1429,embargo
patch_x25704_y20496,patch_x25872_y20496,168,0,0.3333,embargo
patch_x25704_y20496,patch_x25872_y20664,168,168,0.1429,embargo
patch_x25704_y20664,patch_x25872_y20496,168,168,0.1429,embargo
patch_x25704_y20664,patch_x25872_y20664,168,0,0.3333,embargo
patch_x25704_y20664,patch_x25872_y20832,168,168,0.1429,embargo
patch_x25704_y20832,patch_x25872_y20664,168,168,0.1429,embargo
patch_x25704_y20832,patch_x25872_y20832,168,0,0.3333,embargo
patch_x25704_y20832,patch_x25872_y21000,168,168,0.1429,embargo
patch_x25704_y21000,patch_x25872_y20832,168,168,0.1429,embargo
patch_x25704_y21000,patch_x25872_y21000,168,0,0.3333,embargo
patch_x25704_y21000,patch_x25872_y21168,168,168,0.1429,embargo
patch_x25704_y21168,patch_x25536_y21336,168,168,0.1429,embargo
patch_x25704_y21168,patch_x25704_y21336,0,168,0.3333,embargo
patch_x25704_y21168,patch_x25872_y21000,168,168,0.1429,embargo
patch_x25704_y21168,patch_x25872_y21168,168,0,0.3333,embargo
patch_x25704_y21168,patch_x25872_y21336,168,168,0.1429,embargo
patch_x25704_y23520,patch_x25536_y23352,168,168,0.1429,embargo
patch_x25704_y23520,patch_x25704_y23352,0,168,0.3333,embargo
patch_x25704_y23520,patch_x25872_y23352,168,168,0.1429,embargo
patch_x25704_y23520,patch_x25872_y23520,168,0,0.3333,embargo
patch_x25704_y23520,patch_x25872_y23688,168,168,0.1429,embargo
patch_x25704_y23688,patch_x25872_y23520,168,168,0.1429,embargo
patch_x25704_y23688,patch_x25872_y23688,168,0,0.3333,embargo
patch_x25704_y23688,patch_x25872_y23856,168,168,0.1429,embargo
patch_x25704_y23856,patch_x25872_y23688,168,168,0.1429,embargo
patch_x25704_y23856,patch_x25872_y23856,168,0,0.3333,embargo
patch_x25704_y23856,patch_x25872_y24024,168,168,0.1429,embargo
patch_x25704_y24024,patch_x25872_y23856,168,168,0.1429,embargo
patch_x25704_y24024,patch_x25872_y24024,168,0,0.3333,embargo
patch_x25704_y24024,patch_x25872_y24192,168,168,0.1429,embargo
patch_x25704_y24192,patch_x25872_y24024,168,168,0.1429,embargo
patch_x25704_y24192,patch_x25872_y24192,168,0,0.3333,embargo
patch_x25704_y24192,patch_x25872_y24360,168,168,0.1429,embargo
patch_x25704_y24360,patch_x25872_y24192,168,168,0.1429,embargo
patch_x25704_y24360,patch_x25872_y24360,168,0,0.3333,embargo
patch_x25704_y24360,patch_x25872_y24528,168,168,0.1429,embargo
patch_x25704_y24528,patch_x25536_y24696,168,168,0.1429,embargo
patch_x25704_y24528,patch_x25704_y24696,0,168,0.3333,embargo
patch_x25704_y24528,patch_x25872_y24360,168,168,0.1429,embargo
patch_x25704_y24528,patch_x25872_y24528,168,0,0.3333,embargo
patch_x25704_y24528,patch_x25872_y24696,168,168,0.1429,embargo
patch_x25704_y5712,patch_x25536_y5544,168,168,0.1429,embargo
patch_x25704_y8568,patch_x25872_y8736,168,168,0.1429,embargo
patch_x25704_y8736,patch_x25872_y8736,168,0,0.3333,embargo
patch_x25704_y8736,patch_x25872_y8904,168,168,0.1429,embargo
patch_x25704_y8904,patch_x25536_y9072,168,168,0.1429,embargo
patch_x25704_y8904,patch_x25704_y9072,0,168,0.3333,embargo
patch_x25704_y8904,patch_x25872_y8736,168,168,0.1429,embargo
patch_x25704_y8904,patch_x25872_y8904,168,0,0.3333,embargo
patch_x25704_y8904,patch_x25872_y9072,168,168,0.1429,embargo
patch_x26880_y25200,patch_x26712_y25032,168,168,0.1429,embargo
patch_x26880_y25200,patch_x26712_y25200,168,0,0.3333,embargo
patch_x26880_y25200,patch_x26712_y25368,168,168,0.1429,embargo
patch_x26880_y25368,patch_x26712_y25200,168,168,0.1429,embargo
patch_x26880_y25368,patch_x26712_y25368,168,0,0.3333,embargo
patch_x26880_y25368,patch_x26712_y25536,168,168,0.1429,embargo
patch_x26880_y25536,patch_x26712_y25368,168,168,0.1429,embargo
patch_x26880_y25536,patch_x26712_y25536,168,0,0.3333,embargo
patch_x26880_y25536,patch_x26712_y25704,168,168,0.1429,embargo
patch_x26880_y25704,patch_x26712_y25536,168,168,0.1429,embargo
patch_x26880_y25704,patch_x26712_y25704,168,0,0.3333,embargo
patch_x26880_y25704,patch_x26712_y25872,168,168,0.1429,embargo
patch_x26880_y25704,patch_x26880_y25872,0,168,0.3333,embargo
patch_x26880_y25704,patch_x27048_y25872,168,168,0.1429,embargo
patch_x27048_y25704,patch_x26880_y25872,168,168,0.1429,embargo
patch_x27048_y25704,patch_x27048_y25872,0,168,0.3333,embargo
patch_x27888_y24696,patch_x27888_y24528,0,168,0.3333,embargo
patch_x27888_y24696,patch_x28056_y24528,168,168,0.1429,embargo
patch_x27888_y24696,patch_x28056_y24696,168,0,0.3333,embargo
patch_x27888_y24696,patch_x28056_y24864,168,168,0.1429,embargo
patch_x27888_y24864,patch_x28056_y24696,168,168,0.1429,embargo
patch_x27888_y24864,patch_x28056_y24864,168,0,0.3333,embargo
patch_x27888_y24864,patch_x28056_y25032,168,168,0.1429,embargo
patch_x27888_y25032,patch_x28056_y24864,168,168,0.1429,embargo
patch_x27888_y25032,patch_x28056_y25032,168,0,0.3333,embargo
patch_x27888_y25032,patch_x28056_y25200,168,168,0.1429,embargo
patch_x28056_y21336,patch_x28224_y21168,168,168,0.1429,embargo
patch_x28056_y21672,patch_x27888_y21840,168,168,0.1429,embargo
patch_x28056_y21840,patch_x27888_y21840,168,0,0.3333,embargo
patch_x28056_y21840,patch_x27888_y22008,168,168,0.1429,embargo
patch_x28056_y22008,patch_x27888_y21840,168,168,0.1429,embargo
patch_x28056_y22008,patch_x27888_y22008,168,0,0.3333,embargo
patch_x28056_y22008,patch_x27888_y22176,168,168,0.1429,embargo
patch_x28056_y22176,patch_x27888_y22008,168,168,0.1429,embargo
patch_x28056_y22176,patch_x27888_y22176,168,0,0.3333,embargo
patch_x28056_y22176,patch_x27888_y22344,168,168,0.1429,embargo
patch_x28056_y22344,patch_x27888_y22176,168,168,0.1429,embargo
patch_x28056_y22344,patch_x27888_y22344,168,0,0.3333,embargo
patch_x28056_y22344,patch_x27888_y22512,168,168,0.1429,embargo
patch_x28056_y22344,patch_x28056_y22512,0,168,0.3333,embargo
patch_x28056_y22344,patch_x28224_y22512,168,168,0.1429,embargo
patch_x28224_y21336,patch_x28224_y21168,0,168,0.3333,embargo
patch_x28224_y21336,patch_x28392_y21168,168,168,0.1429,embargo
patch_x28224_y22344,patch_x28056_y22512,168,168,0.1429,embargo
patch_x28224_y22344,patch_x28224_y22512,0,168,0.3333,embargo
patch_x28224_y22344,patch_x28392_y22512,168,168,0.1429,embargo
patch_x28392_y21336,patch_x28224_y21168,168,168,0.1429,embargo
patch_x28392_y21336,patch_x28392_y21168,0,168,0.3333,embargo
patch_x28392_y22344,patch_x28224_y22512,168,168,0.1429,embargo
patch_x28392_y22344,patch_x28392_y22512,0,168,0.3333,embargo
patch_x28392_y22344,patch_x28560_y22512,168,168,0.1429,embargo
patch_x28560_y22344,patch_x28392_y22512,168,168,0.1429,embargo
patch_x28560_y22344,patch_x28560_y22512,0,168,0.3333,embargo
patch_x28560_y22344,patch_x28728_y22512,168,168,0.1429,embargo
patch_x28728_y22344,patch_x28560_y22512,168,168,0.1429,embargo
patch_x28728_y22344,patch_x28728_y22512,0,168,0.3333,embargo
patch_x28728_y22344,patch_x28896_y22512,168,168,0.1429,embargo
patch_x28896_y22344,patch_x28728_y22512,168,168,0.1429,embargo
patch_x28896_y22344,patch_x28896_y22512,0,168,0.3333,embargo
patch_x28896_y22344,patch_x29064_y22512,168,168,0.1429,embargo
patch_x29064_y21504,patch_x29232_y21336,168,168,0.1429,embargo
patch_x29064_y21504,patch_x29232_y21504,168,0,0.3333,embargo
patch_x29064_y21504,patch_x29232_y21672,168,168,0.1429,embargo
patch_x29064_y21672,patch_x29232_y21504,168,168,0.1429,embargo
patch_x29064_y21672,patch_x29232_y21672,168,0,0.3333,embargo
patch_x29064_y21672,patch_x29232_y21840,168,168,0.1429,embargo
patch_x29064_y21840,patch_x29232_y21672,168,168,0.1429,embargo
patch_x29064_y21840,patch_x29232_y21840,168,0,0.3333,embargo
patch_x29064_y21840,patch_x29232_y22008,168,168,0.1429,embargo
patch_x29064_y22008,patch_x29232_y21840,168,168,0.1429,embargo
patch_x29064_y22008,patch_x29232_y22008,168,0,0.3333,embargo
patch_x29064_y22008,patch_x29232_y22176,168,168,0.1429,embargo
patch_x29064_y22176,patch_x29232_y22008,168,168,0.1429,embargo
patch_x29064_y22176,patch_x29232_y22176,168,0,0.3333,embargo
patch_x29064_y22176,patch_x29232_y22344,168,168,0.1429,embargo
patch_x29064_y22344,patch_x28896_y22512,168,168,0.1429,embargo
patch_x29064_y22344,patch_x29064_y22512,0,168,0.3333,embargo
patch_x29064_y22344,patch_x29232_y22176,168,168,0.1429,embargo
patch_x29064_y22344,patch_x29232_y22344,168,0,0.3333,embargo
patch_x29064_y22344,patch_x29232_y22512,168,168,0.1429,embargo
patch_x29232_y23520,patch_x29064_y23352,168,168,0.1429,embargo
patch_x29232_y23520,patch_x29064_y23520,168,0,0.3333,embargo
patch_x29232_y23520,patch_x29064_y23688,168,168,0.1429,embargo
patch_x29232_y23520,patch_x29232_y23352,0,168,0.3333,embargo
patch_x29232_y23520,patch_x29400_y23352,168,168,0.1429,embargo
patch_x29232_y23688,patch_x29064_y23520,168,168,0.1429,embargo
patch_x29232_y23688,patch_x29064_y23688,168,0,0.3333,embargo
patch_x29232_y23688,patch_x29064_y23856,168,168,0.1429,embargo
patch_x29232_y23856,patch_x29064_y23688,168,168,0.1429,embargo
patch_x29232_y23856,patch_x29064_y23856,168,0,0.3333,embargo
patch_x29232_y23856,patch_x29064_y24024,168,168,0.1429,embargo
patch_x29232_y24024,patch_x29064_y23856,168,168,0.1429,embargo
patch_x29232_y24024,patch_x29064_y24024,168,0,0.3333,embargo
patch_x29232_y24024,patch_x29064_y24192,168,168,0.1429,embargo
patch_x29232_y24192,patch_x29064_y24024,168,168,0.1429,embargo
patch_x29232_y24192,patch_x29064_y24192,168,0,0.3333,embargo
patch_x29232_y24192,patch_x29064_y24360,168,168,0.1429,embargo
patch_x29232_y24360,patch_x29064_y24192,168,168,0.1429,embargo
patch_x29232_y24360,patch_x29064_y24360,168,0,0.3333,embargo
patch_x29232_y24360,patch_x29064_y24528,168,168,0.1429,embargo
patch_x29232_y24528,patch_x29064_y24360,168,168,0.1429,embargo
patch_x29232_y24528,patch_x29064_y24528,168,0,0.3333,embargo
patch_x29232_y24528,patch_x29064_y24696,168,168,0.1429,embargo
patch_x29232_y24528,patch_x29232_y24696,0,168,0.3333,embargo
patch_x29232_y24528,patch_x29400_y24696,168,168,0.1429,embargo
patch_x29400_y23520,patch_x29232_y23352,168,168,0.1429,embargo
patch_x29400_y23520,patch_x29400_y23352,0,168,0.3333,embargo
patch_x29400_y23520,patch_x29568_y23352,168,168,0.1429,embargo
patch_x29400_y24528,patch_x29232_y24696,168,168,0.1429,embargo
patch_x29400_y24528,patch_x29400_y24696,0,168,0.3333,embargo
patch_x29400_y24528,patch_x29568_y24696,168,168,0.1429,embargo
patch_x29568_y23520,patch_x29400_y23352,168,168,0.1429,embargo
patch_x29568_y23520,patch_x29568_y23352,0,168,0.3333,embargo
patch_x29568_y23520,patch_x29736_y23352,168,168,0.1429,embargo
patch_x29568_y24528,patch_x29400_y24696,168,168,0.1429,embargo
patch_x29568_y24528,patch_x29568_y24696,0,168,0.3333,embargo
patch_x29568_y24528,patch_x29736_y24696,168,168,0.1429,embargo
patch_x29736_y23520,patch_x29568_y23352,168,168,0.1429,embargo
patch_x29736_y23520,patch_x29736_y23352,0,168,0.3333,embargo
patch_x29736_y23520,patch_x29904_y23352,168,168,0.1429,embargo
patch_x29736_y24528,patch_x29568_y24696,168,168,0.1429,embargo
patch_x29736_y24528,patch_x29736_y24696,0,168,0.3333,embargo
patch_x29736_y24528,patch_x29904_y24696,168,168,0.1429,embargo
patch_x29904_y23520,patch_x29736_y23352,168,168,0.1429,embargo
patch_x29904_y23520,patch_x29904_y23352,0,168,0.3333,embargo
patch_x29904_y23520,patch_x30072_y23352,168,168,0.1429,embargo
patch_x29904_y24528,patch_x29736_y24696,168,168,0.1429,embargo
patch_x29904_y24528,patch_x29904_y24696,0,168,0.3333,embargo
patch_x29904_y24528,patch_x30072_y24696,168,168,0.1429,embargo
patch_x30072_y23520,patch_x29904_y23352,168,168,0.1429,embargo
patch_x30072_y23520,patch_x30072_y23352,0,168,0.3333,embargo
patch_x30072_y23520,patch_x30240_y23352,168,168,0.1429,embargo
patch_x30072_y23520,patch_x30240_y23520,168,0,0.3333,embargo
patch_x30072_y23520,patch_x30240_y23688,168,168,0.1429,embargo
patch_x30072_y23688,patch_x30240_y23520,168,168,0.1429,embargo
patch_x30072_y23688,patch_x30240_y23688,168,0,0.3333,embargo
patch_x30072_y23688,patch_x30240_y23856,168,168,0.1429,embargo
patch_x30072_y23856,patch_x30240_y23688,168,168,0.1429,embargo
patch_x30072_y23856,patch_x30240_y23856,168,0,0.3333,embargo
patch_x30072_y23856,patch_x30240_y24024,168,168,0.1429,embargo
patch_x30072_y24024,patch_x30240_y23856,168,168,0.1429,embargo
patch_x30072_y24024,patch_x30240_y24024,168,0,0.3333,embargo
patch_x30072_y24024,patch_x30240_y24192,168,168,0.1429,embargo
patch_x30072_y24192,patch_x30240_y24024,168,168,0.1429,embargo
patch_x30072_y24192,patch_x30240_y24192,168,0,0.3333,embargo
patch_x30072_y24192,patch_x30240_y24360,168,168,0.1429,embargo
patch_x30072_y24360,patch_x30240_y24192,168,168,0.1429,embargo
patch_x30072_y24360,patch_x30240_y24360,168,0,0.3333,embargo
patch_x30072_y24360,patch_x30240_y24528,168,168,0.1429,embargo
patch_x30072_y24528,patch_x29904_y24696,168,168,0.1429,embargo
patch_x30072_y24528,patch_x30072_y24696,0,168,0.3333,embargo
patch_x30072_y24528,patch_x30240_y24360,168,168,0.1429,embargo
patch_x30072_y24528,patch_x30240_y24528,168,0,0.3333,embargo
patch_x30072_y24528,patch_x30240_y24696,168,168,0.1429,embargo
patch_x3024_y7728,patch_x3024_y7896,0,168,0.3333,embargo
patch_x3024_y7728,patch_x3192_y7896,168,168,0.1429,embargo
patch_x3192_y7560,patch_x3360_y7392,168,168,0.1429,embargo
patch_x3192_y7560,patch_x3360_y7560,168,0,0.3333,embargo
patch_x3192_y7560,patch_x3360_y7728,168,168,0.1429,embargo
patch_x3192_y7728,patch_x3024_y7896,168,168,0.1429,embargo
patch_x3192_y7728,patch_x3192_y7896,0,168,0.3333,embargo
patch_x3192_y7728,patch_x3360_y7560,168,168,0.1429,embargo
patch_x3192_y7728,patch_x3360_y7728,168,0,0.3333,embargo
patch_x3192_y7728,patch_x3360_y7896,168,168,0.1429,embargo
patch_x32592_y20160,patch_x32424_y19992,168,168,0.1429,embargo
patch_x32592_y20160,patch_x32424_y20160,168,0,0.3333,embargo
patch_x32592_y20160,patch_x32424_y20328,168,168,0.1429,embargo
patch_x32592_y20160,patch_x32592_y19992,0,168,0.3333,embargo
patch_x32592_y20160,patch_x32760_y19992,168,168,0.1429,embargo
patch_x32592_y20328,patch_x32424_y20160,168,168,0.1429,embargo
patch_x32592_y20328,patch_x32424_y20328,168,0,0.3333,embargo
patch_x32592_y20328,patch_x32424_y20496,168,168,0.1429,embargo
patch_x32592_y20496,patch_x32424_y20328,168,168,0.1429,embargo
patch_x32592_y20496,patch_x32424_y20496,168,0,0.3333,embargo
patch_x32592_y20496,patch_x32424_y20664,168,168,0.1429,embargo
patch_x32592_y20664,patch_x32424_y20496,168,168,0.1429,embargo
patch_x32592_y20664,patch_x32424_y20664,168,0,0.3333,embargo
patch_x32592_y20664,patch_x32424_y20832,168,168,0.1429,embargo
patch_x32592_y20832,patch_x32424_y20664,168,168,0.1429,embargo
patch_x32592_y20832,patch_x32424_y20832,168,0,0.3333,embargo
patch_x32592_y20832,patch_x32424_y21000,168,168,0.1429,embargo
patch_x32592_y21000,patch_x32424_y20832,168,168,0.1429,embargo
patch_x32592_y21000,patch_x32424_y21000,168,0,0.3333,embargo
patch_x32592_y21000,patch_x32424_y21168,168,168,0.1429,embargo
patch_x32592_y21168,patch_x32424_y21000,168,168,0.1429,embargo
patch_x32592_y21168,patch_x32424_y21168,168,0,0.3333,embargo
patch_x32592_y21168,patch_x32424_y21336,168,168,0.1429,embargo
patch_x32592_y21168,patch_x32592_y21336,0,168,0.3333,embargo
patch_x32592_y21168,patch_x32760_y21336,168,168,0.1429,embargo
patch_x32592_y24696,patch_x32424_y24528,168,168,0.1429,embargo
patch_x32592_y24696,patch_x32424_y24696,168,0,0.3333,embargo
patch_x32592_y24696,patch_x32424_y24864,168,168,0.1429,embargo
patch_x32592_y24696,patch_x32592_y24528,0,168,0.3333,embargo
patch_x32592_y24696,patch_x32760_y24528,168,168,0.1429,embargo
patch_x32592_y24864,patch_x32424_y24696,168,168,0.1429,embargo
patch_x32592_y24864,patch_x32424_y24864,168,0,0.3333,embargo
patch_x32592_y24864,patch_x32424_y25032,168,168,0.1429,embargo
patch_x32592_y25032,patch_x32424_y24864,168,168,0.1429,embargo
patch_x32592_y25032,patch_x32424_y25032,168,0,0.3333,embargo
patch_x32592_y25032,patch_x32424_y25200,168,168,0.1429,embargo
patch_x32592_y25200,patch_x32424_y25032,168,168,0.1429,embargo
patch_x32592_y25200,patch_x32424_y25200,168,0,0.3333,embargo
patch_x32592_y25200,patch_x32424_y25368,168,168,0.1429,embargo
patch_x32592_y25368,patch_x32424_y25200,168,168,0.1429,embargo
patch_x32592_y25368,patch_x32424_y25368,168,0,0.3333,embargo
patch_x32592_y25368,patch_x32424_y25536,168,168,0.1429,embargo
patch_x32592_y25536,patch_x32424_y25368,168,168,0.1429,embargo
patch_x32592_y25536,patch_x32424_y25536,168,0,0.3333,embargo
patch_x32592_y25536,patch_x32424_y25704,168,168,0.1429,embargo
patch_x32592_y25704,patch_x32424_y25536,168,168,0.1429,embargo
patch_x32592_y25704,patch_x32424_y25704,168,0,0.3333,embargo
patch_x32592_y25704,patch_x32424_y25872,168,168,0.1429,embargo
patch_x32592_y25704,patch_x32592_y25872,0,168,0.3333,embargo
patch_x32592_y25704,patch_x32760_y25872,168,168,0.1429,embargo
patch_x32760_y20160,patch_x32592_y19992,168,168,0.1429,embargo
patch_x32760_y20160,patch_x32760_y19992,0,168,0.3333,embargo
patch_x32760_y20160,patch_x32928_y19992,168,168,0.1429,embargo
patch_x32760_y21168,patch_x32592_y21336,168,168,0.1429,embargo
patch_x32760_y21168,patch_x32760_y21336,0,168,0.3333,embargo
patch_x32760_y21168,patch_x32928_y21336,168,168,0.1429,embargo
patch_x32760_y24696,patch_x32592_y24528,168,168,0.1429,embargo
patch_x32760_y24696,patch_x32760_y24528,0,168,0.3333,embargo
patch_x32760_y24696,patch_x32928_y24528,168,168,0.1429,embargo
patch_x32760_y25704,patch_x32592_y25872,168,168,0.1429,embargo
patch_x32760_y25704,patch_x32760_y25872,0,168,0.3333,embargo
patch_x32760_y25704,patch_x32928_y25872,168,168,0.1429,embargo
patch_x32928_y20160,patch_x32760_y19992,168,168,0.1429,embargo
patch_x32928_y20160,patch_x32928_y19992,0,168,0.3333,embargo
patch_x32928_y20160,patch_x33096_y19992,168,168,0.1429,embargo
patch_x32928_y21168,patch_x32760_y21336,168,168,0.1429,embargo
patch_x32928_y21168,patch_x32928_y21336,0,168,0.3333,embargo
patch_x32928_y21168,patch_x33096_y21336,168,168,0.1429,embargo
patch_x32928_y24696,patch_x32760_y24528,168,168,0.1429,embargo
patch_x32928_y24696,patch_x32928_y24528,0,168,0.3333,embargo
patch_x32928_y24696,patch_x33096_y24528,168,168,0.1429,embargo
patch_x32928_y25704,patch_x32760_y25872,168,168,0.1429,embargo
patch_x32928_y25704,patch_x32928_y25872,0,168,0.3333,embargo
patch_x32928_y25704,patch_x33096_y25872,168,168,0.1429,embargo
patch_x33096_y20160,patch_x32928_y19992,168,168,0.1429,embargo
patch_x33096_y20160,patch_x33096_y19992,0,168,0.3333,embargo
patch_x33096_y20160,patch_x33264_y19992,168,168,0.1429,embargo
patch_x33096_y21168,patch_x32928_y21336,168,168,0.1429,embargo
patch_x33096_y21168,patch_x33096_y21336,0,168,0.3333,embargo
patch_x33096_y21168,patch_x33264_y21336,168,168,0.1429,embargo
patch_x33096_y24696,patch_x32928_y24528,168,168,0.1429,embargo
patch_x33096_y24696,patch_x33096_y24528,0,168,0.3333,embargo
patch_x33096_y24696,patch_x33264_y24528,168,168,0.1429,embargo
patch_x33096_y25704,patch_x32928_y25872,168,168,0.1429,embargo
patch_x33096_y25704,patch_x33096_y25872,0,168,0.3333,embargo
patch_x33096_y25704,patch_x33264_y25872,168,168,0.1429,embargo
patch_x33264_y20160,patch_x33096_y19992,168,168,0.1429,embargo
patch_x33264_y20160,patch_x33264_y19992,0,168,0.3333,embargo
patch_x33264_y20160,patch_x33432_y19992,168,168,0.1429,embargo
patch_x33264_y21168,patch_x33096_y21336,168,168,0.1429,embargo
patch_x33264_y21168,patch_x33264_y21336,0,168,0.3333,embargo
patch_x33264_y21168,patch_x33432_y21336,168,168,0.1429,embargo
patch_x33264_y24696,patch_x33096_y24528,168,168,0.1429,embargo
patch_x33264_y24696,patch_x33264_y24528,0,168,0.3333,embargo
patch_x33264_y24696,patch_x33432_y24528,168,168,0.1429,embargo
patch_x33264_y25704,patch_x33096_y25872,168,168,0.1429,embargo
patch_x33264_y25704,patch_x33264_y25872,0,168,0.3333,embargo
patch_x33264_y25704,patch_x33432_y25872,168,168,0.1429,embargo
patch_x33432_y20160,patch_x33264_y19992,168,168,0.1429,embargo
patch_x33432_y20160,patch_x33432_y19992,0,168,0.3333,embargo
patch_x33432_y20160,patch_x33600_y19992,168,168,0.1429,embargo
patch_x33432_y20160,patch_x33600_y20160,168,0,0.3333,embargo
patch_x33432_y20160,patch_x33600_y20328,168,168,0.1429,embargo
patch_x33432_y20328,patch_x33600_y20160,168,168,0.1429,embargo
patch_x33432_y20328,patch_x33600_y20328,168,0,0.3333,embargo
patch_x33432_y20328,patch_x33600_y20496,168,168,0.1429,embargo
